"Date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"2021-03-17",236.149993896484,238.550003051758,233.229995727539,237.039993286133,29562100,231.841812133789
"2021-03-18",232.559997558594,234.190002441406,230.330001831055,230.720001220703,34833000,225.660430908203
"2021-03-19",231.020004272461,232.470001220703,229.350006103516,230.350006103516,46430700,225.29850769043
"2021-03-22",230.270004272461,236.899993896484,230.139999389648,235.990005493164,30127000,230.814819335938
"2021-03-23",237.490005493164,241.050003051758,237.070007324219,237.580001831055,31638400,232.369979858398
"2021-03-24",237.850006103516,238,235.320007324219,235.460006713867,25620100,230.296478271484
"2021-03-25",235.300003051758,236.940002441406,231.570007324219,232.339996337891,34061900,227.244857788086
"2021-03-26",231.550003051758,236.710006713867,231.550003051758,236.479995727539,25479900,231.29411315918
"2021-03-29",236.589996337891,236.800003051758,231.880004882812,235.240005493164,25227500,230.081298828125
"2021-03-30",233.529998779297,233.850006103516,231.100006103516,231.850006103516,24792000,226.765640258789
"2021-03-31",232.910003662109,239.100006103516,232.389999389648,235.770004272461,43623500,230.599655151367
"2021-04-01",238.470001220703,242.839996337891,238.050003051758,242.350006103516,30338000,237.035400390625
"2021-04-05",242.759994506836,249.960006713867,242.699996948242,249.070007324219,36910600,243.608016967773
"2021-04-06",247.610000610352,249.399993896484,246.880004882812,247.860000610352,22931900,242.424530029297
"2021-04-07",247.809997558594,250.929992675781,247.190002441406,249.899993896484,22719800,244.419784545898
"2021-04-08",252.770004272461,254.139999389648,252,253.25,23625200,247.696319580078
"2021-04-09",252.869995117188,255.990005493164,252.440002441406,255.850006103516,24326800,250.239334106445
"2021-04-12",254.710006713867,257.670013427734,254.619995117188,255.910003662109,27148700,250.29801940918
"2021-04-13",257.260009765625,259.190002441406,256.829986572266,258.489990234375,23837500,252.821426391602
"2021-04-14",257.480010986328,258.829986572266,255.160003662109,255.589996337891,23070900,249.985015869141
"2021-04-15",257.929992675781,259.929992675781,257.730010986328,259.5,25627500,253.809295654297
"2021-04-16",259.470001220703,261,257.600006103516,260.739990234375,24878600,255.022079467773
"2021-04-19",260.190002441406,261.480010986328,257.820007324219,258.739990234375,23209300,253.065933227539
"2021-04-20",257.820007324219,260.200012207031,256.839996337891,258.260009765625,19722900,252.596466064453
"2021-04-21",258.940002441406,260.679992675781,257.25,260.579986572266,24030400,254.865570068359
"2021-04-22",260.209991455078,261.779998779297,255.639999389648,257.170013427734,25606200,251.530380249023
"2021-04-23",257.880004882812,261.510009765625,257.269989013672,261.149993896484,21462600,255.423065185547
"2021-04-26",261.660003662109,262.440002441406,260.170013427734,261.549987792969,19763300,255.814315795898
"2021-04-27",261.579986572266,263.190002441406,260.119995117188,261.970001220703,31014200,256.225128173828
"2021-04-28",256.079986572266,256.540008544922,252.949996948242,254.559997558594,46903100,248.977615356445
"2021-04-29",255.460006713867,256.100006103516,249,252.509994506836,40589000,246.972564697266
"2021-04-30",249.740005493164,253.080001831055,249.600006103516,252.179992675781,30945100,246.649765014648
"2021-05-03",253.399993896484,254.350006103516,251.119995117188,251.860000610352,19626600,246.336807250977
"2021-05-04",250.970001220703,251.210006713867,245.759994506836,247.789993286133,32756100,242.356063842773
"2021-05-05",249.059997558594,249.5,245.820007324219,246.470001220703,21901300,241.065017700195
"2021-05-06",246.449996948242,249.860000610352,244.690002441406,249.729995727539,26491100,244.253540039062
"2021-05-07",252.149993896484,254.300003051758,251.169998168945,252.460006713867,27032900,246.92366027832
"2021-05-10",250.869995117188,251.729995727539,247.119995117188,247.179992675781,29299900,241.759429931641
"2021-05-11",244.550003051758,246.600006103516,242.570007324219,246.229995727539,33641600,240.830291748047
"2021-05-12",242.169998168945,244.380004882812,238.070007324219,239,36684400,233.758850097656
"2021-05-13",241.800003051758,245.600006103516,241.419998168945,243.029998779297,29624300,237.700485229492
"2021-05-14",245.580001831055,249.179992675781,245.490005493164,248.149993896484,23901100,242.70817565918
"2021-05-17",246.550003051758,246.589996337891,243.520004272461,245.179992675781,24970200,239.803298950195
"2021-05-18",246.270004272461,246.410003662109,242.899993896484,243.080001831055,20168000,237.749374389648
"2021-05-19",239.309997558594,243.229995727539,238.600006103516,243.119995117188,25739800,238.337539672852
"2021-05-20",243.960006713867,247.949996948242,243.860000610352,246.479995727539,21800700,241.631439208984
"2021-05-21",247.570007324219,248.330001831055,244.740005493164,245.169998168945,21863100,240.347213745117
"2021-05-24",247.789993286133,251.160003662109,247.509994506836,250.779998779297,21411500,245.846893310547
"2021-05-25",251.770004272461,252.75,250.820007324219,251.720001220703,17704300,246.768371582031
"2021-05-26",251.429992675781,252.940002441406,250.75,251.490005493164,17771600,246.542922973633
"2021-05-27",251.169998168945,251.479995727539,249.25,249.309997558594,24426200,244.405776977539
"2021-05-28",251,252.080001831055,249.559997558594,249.679992675781,18270200,244.768493652344
"2021-06-01",251.229995727539,251.289993286133,246.960006713867,247.399993896484,23213300,242.533355712891
"2021-06-02",248.130004882812,249.270004272461,245.839996337891,247.300003051758,19406700,242.435363769531
"2021-06-03",245.220001220703,246.339996337891,243,245.710006713867,25307700,240.876617431641
"2021-06-04",247.759994506836,251.649993896484,247.509994506836,250.789993286133,25281100,245.856674194336
"2021-06-07",249.979995727539,254.089996337891,249.809997558594,253.809997558594,23079200,248.817291259766
"2021-06-08",255.160003662109,256.010009765625,252.509994506836,252.570007324219,22455000,247.601669311523
"2021-06-09",253.809997558594,255.529998779297,253.210006713867,253.589996337891,17937600,248.601593017578
"2021-06-10",254.289993286133,257.459991455078,253.669998168945,257.239990234375,24563600,252.179794311523
"2021-06-11",257.989990234375,258.489990234375,256.609985351562,257.890014648438,18999700,252.817031860352
"2021-06-14",257.899993896484,259.950012207031,256.799987792969,259.890014648438,19150500,254.777679443359
"2021-06-15",259.769989013672,259.989990234375,257.679992675781,258.359985351562,18038900,253.277740478516
"2021-06-16",259.399993896484,260.579986572266,254.419998168945,257.380004882812,27220000,252.317077636719
"2021-06-17",256.070007324219,261.75,256.010009765625,260.899993896484,27565500,255.767822265625
"2021-06-18",259.630004882812,262.299987792969,258.75,259.429992675781,37202200,254.326721191406
"2021-06-21",259.820007324219,263.519989013672,257.920013427734,262.630004882812,26696100,257.463775634766
"2021-06-22",262.720001220703,265.790008544922,262.399993896484,265.510009765625,24694100,260.287170410156
"2021-06-23",265.989990234375,266.829986572266,264.429992675781,265.269989013672,19518700,260.051818847656
"2021-06-24",266.160003662109,267.850006103516,265.470001220703,266.690002441406,21446900,261.443908691406
"2021-06-25",266.230010986328,267.25,264.760009765625,265.019989013672,25611100,259.806762695312
"2021-06-28",266.190002441406,268.899993896484,265.910003662109,268.720001220703,19590000,263.433959960938
"2021-06-29",268.869995117188,271.649993896484,267.980010986328,271.399993896484,19937800,266.061248779297
"2021-06-30",270.690002441406,271.359985351562,269.600006103516,270.899993896484,21656500,265.571105957031
"2021-07-01",269.609985351562,271.839996337891,269.600006103516,271.600006103516,16725300,266.257293701172
"2021-07-02",272.820007324219,278,272.5,277.649993896484,26458000,272.188293457031
"2021-07-06",278.029998779297,279.369995117188,274.299987792969,277.660003662109,31565600,272.198089599609
"2021-07-07",279.399993896484,280.690002441406,277.149993896484,279.929992675781,23260000,274.423461914062
"2021-07-08",276.899993896484,278.730010986328,274.869995117188,277.420013427734,24618600,271.962890625
"2021-07-09",275.720001220703,278.049987792969,275.320007324219,277.940002441406,23916700,272.472595214844
"2021-07-12",279.160003662109,279.769989013672,276.579986572266,277.320007324219,18931700,271.864837646484
"2021-07-13",277.519989013672,282.850006103516,277.390014648438,280.980010986328,26120100,275.452789306641
"2021-07-14",282.350006103516,283.660003662109,280.549987792969,282.510009765625,23113700,276.952728271484
"2021-07-15",282,282.510009765625,279.829986572266,281.029998779297,22604200,275.501831054688
"2021-07-16",282.070007324219,284.100006103516,279.459991455078,280.75,26186800,275.227325439453
"2021-07-19",278.929992675781,280.369995117188,274.450012207031,277.010009765625,32935600,271.560882568359
"2021-07-20",278.029998779297,280.970001220703,276.260009765625,279.320007324219,26259700,273.825500488281
"2021-07-21",278.899993896484,281.519989013672,277.290008544922,281.399993896484,24364300,275.864532470703
"2021-07-22",283.839996337891,286.420013427734,283.420013427734,286.140014648438,23384100,280.511322021484
"2021-07-23",287.369995117188,289.989990234375,286.5,289.670013427734,22768100,283.971832275391
"2021-07-26",289,289.690002441406,286.640014648438,289.049987792969,23176100,283.364105224609
"2021-07-27",289.429992675781,289.579986572266,282.950012207031,286.540008544922,33604100,280.903442382812
"2021-07-28",288.989990234375,290.149993896484,283.829986572266,286.220001220703,33566900,280.589691162109
"2021-07-29",286.239990234375,288.619995117188,286.079986572266,286.5,18168300,280.864196777344
"2021-07-30",285.170013427734,286.660003662109,283.910003662109,284.910003662109,20944800,279.305511474609
"2021-08-02",286.359985351562,286.769989013672,283.739990234375,284.820007324219,16267400,279.21728515625
"2021-08-03",285.420013427734,287.230010986328,284,287.119995117188,17879000,281.472045898438
"2021-08-04",286.220001220703,287.589996337891,284.649993896484,286.510009765625,16191300,280.874084472656
"2021-08-05",286.880004882812,289.630004882812,286.100006103516,289.519989013672,13900200,283.824798583984
"2021-08-06",288.510009765625,289.5,287.619995117188,289.459991455078,16589300,283.765991210938
"2021-08-09",289.75,291.549987792969,287.809997558594,288.329986572266,16117600,282.658233642578
"2021-08-10",288.799987792969,289.25,285.200012207031,286.440002441406,18616600,280.805419921875
"2021-08-11",287.209991455078,288.660003662109,285.859985351562,286.950012207031,13955900,281.305389404297
"2021-08-12",286.630004882812,289.970001220703,286.339996337891,289.809997558594,14561300,284.109130859375
"2021-08-13",289.480010986328,292.899993896484,289.299987792969,292.850006103516,18249000,287.089324951172
"2021-08-16",293.190002441406,294.820007324219,290.019989013672,294.600006103516,22507600,288.804901123047
"2021-08-17",292.390014648438,293.429992675781,291.079986572266,293.079986572266,20075300,287.314788818359
"2021-08-18",292.040008544922,294.820007324219,290.269989013672,290.730010986328,21813000,285.556610107422
"2021-08-19",288.690002441406,297.470001220703,288.640014648438,296.769989013672,29850500,291.489196777344
"2021-08-20",299.720001220703,305.839996337891,298.059997558594,304.359985351562,40817600,298.944122314453
"2021-08-23",303.25,305.399993896484,301.850006103516,304.649993896484,22830200,299.228973388672
"2021-08-24",305.019989013672,305.649993896484,302,302.619995117188,18175800,297.235076904297
"2021-08-25",304.299987792969,304.589996337891,300.420013427734,302.010009765625,20006100,296.635955810547
"2021-08-26",300.989990234375,302.429992675781,298.950012207031,299.089996337891,17666100,293.767913818359
"2021-08-27",298.989990234375,300.869995117188,296.829986572266,299.720001220703,22605700,294.386627197266
"2021-08-30",301.119995117188,304.220001220703,301.059997558594,303.589996337891,16348100,298.187805175781
"2021-08-31",304.420013427734,304.5,301.5,301.880004882812,26285300,296.508239746094
"2021-09-01",302.869995117188,305.190002441406,301.489990234375,301.829986572266,18983800,296.459106445312
"2021-09-02",302.200012207031,303.359985351562,300.179992675781,301.149993896484,16285600,295.791168212891
"2021-09-03",300.989990234375,302.600006103516,300.260009765625,301.140014648438,14747900,295.781402587891
"2021-09-07",301.010009765625,301.089996337891,298.200012207031,300.179992675781,17180400,294.838531494141
"2021-09-08",299.779998779297,300.609985351562,297.470001220703,300.209991455078,15046800,294.867980957031
"2021-09-09",300.820007324219,302.140014648438,297,297.25,19927000,291.960601806641
"2021-09-10",298.420013427734,299.920013427734,295.380004882812,295.709991455078,19633400,290.447998046875
"2021-09-13",297.549987792969,298.540008544922,294.079986572266,296.989990234375,23652900,291.705291748047
"2021-09-14",299.559997558594,301.390014648438,298.100006103516,299.790008544922,21853400,294.455444335938
"2021-09-15",303.260009765625,305.320007324219,301.820007324219,304.820007324219,28356300,299.395935058594
"2021-09-16",303.760009765625,305.309997558594,300.760009765625,305.220001220703,19550800,299.788787841797
"2021-09-17",304.170013427734,304.5,299.529998779297,299.869995117188,41372500,294.533996582031
"2021-09-20",296.329986572266,298.720001220703,289.519989013672,294.299987792969,38278700,289.063079833984
"2021-09-21",295.690002441406,297.540008544922,294.070007324219,294.799987792969,22364100,289.554229736328
"2021-09-22",296.730010986328,300.220001220703,294.510009765625,298.579986572266,26626300,293.266967773438
"2021-09-23",298.850006103516,300.899993896484,297.529998779297,299.559997558594,18604600,294.229461669922
"2021-09-24",298.230010986328,299.799987792969,296.929992675781,299.350006103516,14999000,294.023254394531
"2021-09-27",296.140014648438,296.470001220703,292.940002441406,294.170013427734,23571700,288.935424804688
"2021-09-28",289.799987792969,290.779998779297,282.75,283.519989013672,43186200,278.474914550781
"2021-09-29",285.100006103516,286.769989013672,283.010009765625,284,26353700,278.946380615234
"2021-09-30",285.709991455078,287.829986572266,281.619995117188,281.920013427734,32343600,276.903411865234
"2021-10-01",282.119995117188,289.980010986328,281.290008544922,289.100006103516,30086300,283.955688476562
"2021-10-04",287.399993896484,287.75,280.25,283.109985351562,31350700,278.072204589844
"2021-10-05",284.049987792969,290.399993896484,284.049987792969,288.760009765625,24993000,283.621734619141
"2021-10-06",285.779998779297,293.630004882812,285.510009765625,293.109985351562,28002600,287.894256591797
"2021-10-07",295.179992675781,296.640014648438,293.920013427734,294.850006103516,20430500,289.603332519531
"2021-10-08",296.220001220703,296.640014648438,293.760009765625,294.850006103516,17685700,289.603332519531
"2021-10-11",292.920013427734,297.970001220703,292.75,294.230010986328,19298600,288.994415283203
"2021-10-12",295.339996337891,295.440002441406,292.350006103516,292.880004882812,17974100,287.668365478516
"2021-10-13",294.910003662109,297.279998779297,293.489990234375,296.309997558594,23416300,291.037322998047
"2021-10-14",299.209991455078,303.269989013672,297.829986572266,302.75,27262900,297.362731933594
"2021-10-15",302.339996337891,304.450012207031,300.519989013672,304.209991455078,25384800,298.796783447266
"2021-10-18",303.570007324219,308.209991455078,302.690002441406,307.290008544922,22729300,301.821929931641
"2021-10-19",308.350006103516,309.299987792969,307.220001220703,308.230010986328,17682100,302.745239257812
"2021-10-20",309.209991455078,309.700012207031,306.109985351562,307.410003662109,16537100,301.939849853516
"2021-10-21",307.170013427734,311.019989013672,306.359985351562,310.760009765625,16918100,305.230255126953
"2021-10-22",310.399993896484,311.089996337891,307.799987792969,309.160003662109,17449300,303.658660888672
"2021-10-25",309.359985351562,309.399993896484,306.459991455078,308.130004882812,17554500,302.647033691406
"2021-10-26",311,312.399993896484,308.600006103516,310.109985351562,28107300,304.591857910156
"2021-10-27",316,326.100006103516,316,323.170013427734,52588700,317.419372558594
"2021-10-28",324.329986572266,324.869995117188,321.359985351562,324.350006103516,26297900,318.578399658203
"2021-10-29",324.130004882812,332,323.899993896484,331.619995117188,34766000,325.719055175781
"2021-11-01",331.359985351562,331.489990234375,326.369995117188,329.369995117188,27073200,323.509094238281
"2021-11-02",330.309997558594,333.450012207031,330,333.130004882812,26487100,327.202178955078
"2021-11-03",333.899993896484,334.899993896484,330.649993896484,334,21500100,328.056701660156
"2021-11-04",332.890014648438,336.540008544922,329.510009765625,336.440002441406,23992200,330.453277587891
"2021-11-05",338.510009765625,338.790008544922,334.420013427734,336.059997558594,22570100,330.080047607422
"2021-11-08",337.299987792969,337.649993896484,334.440002441406,336.989990234375,20897000,330.993469238281
"2021-11-09",337.109985351562,338.720001220703,334.529998779297,335.950012207031,21307400,329.971984863281
"2021-11-10",334.570007324219,334.630004882812,329.920013427734,330.799987792969,25500900,324.913635253906
"2021-11-11",331.25,333.769989013672,330.510009765625,332.429992675781,16849800,326.514617919922
"2021-11-12",333.920013427734,337.230010986328,333.790008544922,336.720001220703,23831000,330.728271484375
"2021-11-15",337.540008544922,337.880004882812,334.029998779297,336.070007324219,16723000,330.089874267578
"2021-11-16",335.679992675781,340.670013427734,335.510009765625,339.510009765625,20886800,333.468658447266
"2021-11-17",338.940002441406,342.190002441406,338,339.119995117188,19053400,333.694915771484
"2021-11-18",338.179992675781,342.450012207031,337.119995117188,341.269989013672,22463500,335.810577392578
"2021-11-19",342.640014648438,345.100006103516,342.200012207031,343.109985351562,21963400,337.621154785156
"2021-11-22",344.619995117188,349.670013427734,339.549987792969,339.829986572266,31031100,334.3935546875
"2021-11-23",337.049987792969,339.450012207031,333.559997558594,337.679992675781,30427600,332.277984619141
"2021-11-24",336.279998779297,338.160003662109,333.910003662109,337.910003662109,21661300,332.504333496094
"2021-11-26",334.350006103516,337.929992675781,328.119995117188,329.679992675781,24217200,324.405944824219
"2021-11-29",334.940002441406,339.029998779297,334.739990234375,336.630004882812,28563500,331.244781494141
"2021-11-30",335.320007324219,337.779998779297,328.989990234375,330.589996337891,42885600,325.301422119141
"2021-12-01",335.130004882812,339.279998779297,329.390014648438,330.079986572266,33337600,324.799560546875
"2021-12-02",330.299987792969,333.489990234375,327.799987792969,329.489990234375,30766000,324.219024658203
"2021-12-03",331.989990234375,332.700012207031,318.029998779297,323.010009765625,41779300,317.842651367188
"2021-12-06",323.950012207031,327.450012207031,319.230010986328,326.190002441406,30032600,320.971801757812
"2021-12-07",331.640014648438,335.799987792969,330.100006103516,334.920013427734,31021900,329.562164306641
"2021-12-08",335.309997558594,335.5,330.799987792969,334.970001220703,24761000,329.611328125
"2021-12-09",334.410003662109,336.489990234375,332.119995117188,333.100006103516,22214200,327.771270751953
"2021-12-10",334.980010986328,343,334.790008544922,342.540008544922,38095700,337.060302734375
"2021-12-13",340.679992675781,343.790008544922,339.079986572266,339.399993896484,28899400,333.970458984375
"2021-12-14",333.220001220703,334.640014648438,324.109985351562,328.339996337891,44438700,323.08740234375
"2021-12-15",328.609985351562,335.190002441406,324.5,334.649993896484,35381100,329.296417236328
"2021-12-16",335.709991455078,336.760009765625,323.019989013672,324.899993896484,35034800,319.702423095703
"2021-12-17",320.880004882812,324.920013427734,317.25,323.799987792969,47750300,318.620025634766
"2021-12-20",320.049987792969,322.799987792969,317.570007324219,319.910003662109,28326500,314.792266845703
"2021-12-21",323.290008544922,327.730010986328,319.799987792969,327.290008544922,24740600,322.05419921875
"2021-12-22",328.299987792969,333.609985351562,325.75,333.200012207031,24831500,327.869659423828
"2021-12-23",332.75,336.390014648438,332.730010986328,334.690002441406,19617800,329.335815429688
"2021-12-27",335.459991455078,342.480010986328,335.429992675781,342.450012207031,19947000,336.9716796875
"2021-12-28",343.149993896484,343.809997558594,340.320007324219,341.25,15661500,335.790832519531
"2021-12-29",341.299987792969,344.299987792969,339.679992675781,341.950012207031,15042000,336.479705810547
"2021-12-30",341.910003662109,343.130004882812,338.820007324219,339.320007324219,15994500,333.891754150391
"2021-12-31",338.510009765625,339.359985351562,335.850006103516,336.320007324219,18000800,330.939788818359
"2022-01-03",335.350006103516,338,329.779998779297,334.75,28865100,329.394866943359
"2022-01-04",334.829986572266,335.200012207031,326.119995117188,329.010009765625,32674300,323.746704101562
"2022-01-05",325.859985351562,326.070007324219,315.980010986328,316.380004882812,40054300,311.318725585938
"2022-01-06",313.149993896484,318.700012207031,311.489990234375,313.880004882812,39646100,308.858734130859
"2022-01-07",314.149993896484,316.5,310.089996337891,314.040008544922,32720000,309.016174316406
"2022-01-10",309.489990234375,314.720001220703,304.690002441406,314.269989013672,44289500,309.242462158203
"2022-01-11",313.380004882812,316.609985351562,309.890014648438,314.980010986328,29386800,309.941162109375
"2022-01-12",319.670013427734,323.410003662109,317.079986572266,318.269989013672,34372200,313.178527832031
"2022-01-13",320.470001220703,320.880004882812,304,304.799987792969,45366000,299.923950195312
"2022-01-14",304.25,310.820007324219,303.75,310.200012207031,39846400,305.237579345703
"2022-01-18",304.070007324219,309.799987792969,301.739990234375,302.649993896484,42333200,297.808380126953
"2022-01-19",306.290008544922,313.910003662109,302.700012207031,303.329986572266,45933900,298.477508544922
"2022-01-20",309.070007324219,311.649993896484,301.140014648438,301.600006103516,35380700,296.775146484375
"2022-01-21",302.690002441406,304.109985351562,295.609985351562,296.029998779297,57984400,291.294250488281
"2022-01-24",292.200012207031,297.109985351562,276.049987792969,296.369995117188,85731500,291.628814697266
"2022-01-25",291.519989013672,294.989990234375,285.170013427734,288.489990234375,72848600,283.874908447266
"2022-01-26",307.989990234375,308.5,293.029998779297,296.709991455078,90428900,291.963409423828
"2022-01-27",302.660003662109,307.299987792969,297.929992675781,299.839996337891,53481300,295.043304443359
"2022-01-28",300.230010986328,308.480010986328,294.450012207031,308.260009765625,49743700,303.328643798828
"2022-01-31",308.950012207031,312.380004882812,306.369995117188,310.980010986328,46444500,306.005096435547
"2022-02-01",310.410003662109,310.630004882812,305.130004882812,308.760009765625,40950400,303.820617675781
"2022-02-02",309.630004882812,315.119995117188,308.880004882812,313.459991455078,36636000,308.445404052734
"2022-02-03",309.489990234375,311.230010986328,299.959991455078,301.25,43730000,296.430755615234
"2022-02-04",300.209991455078,308.799987792969,299.970001220703,305.940002441406,35096500,301.045776367188
"2022-02-07",306.170013427734,307.839996337891,299.899993896484,300.950012207031,28533300,296.135589599609
"2022-02-08",301.25,305.559997558594,299.950012207031,304.559997558594,32421200,299.687835693359
"2022-02-09",309.869995117188,311.929992675781,307.390014648438,311.209991455078,31284700,306.231475830078
"2022-02-10",304.040008544922,309.119995117188,300.700012207031,302.380004882812,45386200,297.542694091797
"2022-02-11",303.190002441406,304.290008544922,294.220001220703,295.040008544922,39175600,290.320129394531
"2022-02-14",293.769989013672,296.760009765625,291.350006103516,295,36359500,290.280731201172
"2022-02-15",300.010009765625,300.799987792969,297.019989013672,300.470001220703,27058300,295.663269042969
"2022-02-16",298.369995117188,300.869995117188,293.679992675781,299.5,29982100,295.318145751953
"2022-02-17",296.359985351562,296.799987792969,290,290.730010986328,32461600,286.670593261719
"2022-02-18",293.049987792969,293.859985351562,286.309997558594,287.929992675781,34264000,283.90966796875
"2022-02-22",285,291.540008544922,284.5,287.720001220703,41736100,283.70263671875
"2022-02-23",290.179992675781,291.700012207031,280.100006103516,280.269989013672,37811200,276.356628417969
"2022-02-24",272.510009765625,295.160003662109,271.519989013672,294.589996337891,56989700,290.476684570312
"2022-02-25",295.140014648438,297.630004882812,291.649993896484,297.309997558594,32546700,293.158721923828
"2022-02-28",294.309997558594,299.140014648438,293,298.790008544922,34627500,294.618072509766
"2022-03-01",296.399993896484,299.970001220703,292.149993896484,294.950012207031,31217800,290.831695556641
"2022-03-02",295.359985351562,301.470001220703,293.700012207031,300.190002441406,31873000,295.99853515625
"2022-03-03",302.890014648438,303.130004882812,294.049987792969,295.920013427734,27314500,291.788177490234
"2022-03-04",294.290008544922,295.660003662109,287.170013427734,289.859985351562,32356500,285.812744140625
"2022-03-07",288.529998779297,289.690002441406,278.529998779297,278.910003662109,43157200,275.015625
"2022-03-08",277.799987792969,283.959991455078,270,275.850006103516,48159500,271.998352050781
"2022-03-09",283.440002441406,289.600006103516,280.779998779297,288.5,35204500,284.471740722656
"2022-03-10",283.019989013672,286.600006103516,280.579986572266,285.589996337891,30628000,281.602386474609
"2022-03-11",287.959991455078,289.510009765625,279.429992675781,280.070007324219,27209300,276.159484863281
"2022-03-14",280.339996337891,285.399993896484,275.820007324219,276.440002441406,30660700,272.580169677734
"2022-03-15",280.350006103516,287.820007324219,278.730010986328,287.149993896484,34245100,283.140563964844
"2022-03-16",289.109985351562,294.570007324219,283.200012207031,294.390014648438,37826300,290.279541015625
"2022-03-17",293.290008544922,295.609985351562,289.369995117188,295.220001220703,30816600,291.097900390625
"2022-03-18",295.369995117188,301,292.730010986328,300.429992675781,43390600,296.235107421875
"2022-03-21",298.890014648438,300.140014648438,294.899993896484,299.160003662109,28351200,294.98291015625
"2022-03-22",299.799987792969,305,298.769989013672,304.059997558594,27599700,299.814483642578
"2022-03-23",300.510009765625,303.230010986328,297.720001220703,299.489990234375,25715400,295.308258056641
"2022-03-24",299.140014648438,304.200012207031,298.320007324219,304.100006103516,24484500,299.853942871094
"2022-03-25",305.230010986328,305.5,299.290008544922,303.679992675781,22566500,299.439819335938
"2022-03-28",304.329986572266,310.799987792969,304.329986572266,310.700012207031,29578200,306.361755371094
"2022-03-29",313.910003662109,315.820007324219,309.049987792969,315.410003662109,30393400,311.006011962891
"2022-03-30",313.760009765625,315.950012207031,311.579986572266,313.859985351562,28163600,309.477661132812
"2022-03-31",313.899993896484,315.140014648438,307.890014648438,308.309997558594,33422100,304.005126953125
"2022-04-01",309.369995117188,310.130004882812,305.540008544922,309.420013427734,27110500,305.099639892578
"2022-04-04",310.089996337891,315.109985351562,309.709991455078,314.970001220703,24289600,310.572143554688
"2022-04-05",313.269989013672,314.869995117188,309.869995117188,310.880004882812,23156700,306.539276123047
"2022-04-06",305.190002441406,307,296.709991455078,299.5,40110400,295.318145751953
"2022-04-07",296.660003662109,303.649993896484,296.350006103516,301.369995117188,31411200,297.162048339844
"2022-04-08",300.440002441406,301.119995117188,296.279998779297,296.970001220703,24361900,292.823455810547
"2022-04-11",291.790008544922,292.609985351562,285,285.260009765625,34569300,281.276977539062
"2022-04-12",289.239990234375,290.739990234375,280.489990234375,282.059997558594,30966700,278.121673583984
"2022-04-13",282.730010986328,288.579986572266,281.299987792969,287.619995117188,21907200,283.60400390625
"2022-04-14",288.089996337891,288.309997558594,279.320007324219,279.829986572266,28221600,275.922821044922
"2022-04-18",278.910003662109,282.459991455078,278.339996337891,280.519989013672,20778000,276.603149414062
"2022-04-19",279.380004882812,286.170013427734,278.410003662109,285.299987792969,22297700,281.316436767578
"2022-04-20",289.399993896484,289.700012207031,285.369995117188,286.359985351562,22906700,282.361572265625
"2022-04-21",288.579986572266,293.299987792969,280.059997558594,280.809997558594,29454600,276.889099121094
"2022-04-22",281.679992675781,283.200012207031,273.380004882812,274.029998779297,29405800,270.203765869141
"2022-04-25",273.290008544922,281.109985351562,270.769989013672,280.720001220703,35678900,276.800384521484
"2022-04-26",277.5,278.359985351562,270,270.220001220703,46518400,266.446960449219
"2022-04-27",282.100006103516,290.970001220703,279.160003662109,283.220001220703,63477700,279.265441894531
"2022-04-28",285.190002441406,290.980010986328,281.459991455078,289.630004882812,33646600,285.5859375
"2022-04-29",288.609985351562,289.880004882812,276.5,277.519989013672,37073900,273.64501953125
"2022-05-02",277.709991455078,284.940002441406,276.220001220703,284.470001220703,35151100,280.498016357422
"2022-05-03",283.959991455078,284.130004882812,280.149993896484,281.779998779297,25978600,277.845581054688
"2022-05-04",282.589996337891,290.880004882812,276.730010986328,289.980010986328,33599300,285.931091308594
"2022-05-05",285.540008544922,286.350006103516,274.339996337891,277.350006103516,43260400,273.477447509766
"2022-05-06",274.809997558594,279.25,271.269989013672,274.730010986328,37780300,270.894012451172
"2022-05-09",270.059997558594,272.359985351562,263.320007324219,264.579986572266,47726000,260.885711669922
"2022-05-10",271.690002441406,273.75,265.070007324219,269.5,39336400,265.736999511719
"2022-05-11",265.679992675781,271.359985351562,259.299987792969,260.549987792969,48975900,256.911956787109
"2022-05-12",257.690002441406,259.880004882812,250.020004272461,255.350006103516,51033800,251.784591674805
"2022-05-13",257.350006103516,263.040008544922,255.350006103516,261.119995117188,34925100,257.474029541016
"2022-05-16",259.959991455078,265.820007324219,255.779998779297,261.5,32550900,257.848693847656
"2022-05-17",266.109985351562,268.329986572266,262.459991455078,266.820007324219,28828800,263.094482421875
"2022-05-18",263,263.600006103516,252.770004272461,254.080001831055,31356000,251.115844726562
"2022-05-19",253.899993896484,257.670013427734,251.880004882812,253.139999389648,32692300,250.186828613281
"2022-05-20",257.239990234375,258.540008544922,246.440002441406,252.559997558594,39199300,249.613586425781
"2022-05-23",255.490005493164,261.5,253.429992675781,260.649993896484,33175400,257.609222412109
"2022-05-24",257.890014648438,261.329986572266,253.5,259.619995117188,29043900,256.591217041016
"2022-05-25",258.140014648438,264.579986572266,257.130004882812,262.519989013672,28547900,259.457366943359
"2022-05-26",262.269989013672,267.109985351562,261.429992675781,265.899993896484,25002100,262.797973632812
